Plan	The Plan is a goal or purpose that the Agent carries out.	The Plan is a goal or purpose that the Agent carries out .
Point_of_contact	This FE is used for expressing some part of the Theme participant that makes contact with a horizontal surface. 'With a loud thump, the monster fell on its back, the earth trembling as he hit the ground.' 	This FE is used for expressing some part of the Theme participant that makes contact with a horizontal surface . ' With a loud thump , the monster fell on its back , the earth trembling as he hit the ground . '
Position	The label given to a particular type of employment. 'Doc Rivers was fired as coach of the Orlando Magic.'@@@The label given to a particular type of employment. 'Look, I wasn't hired as your waitress!'	The label given to a particular type of employment . ' Doc Rivers was fired as coach of the Orlando Magic . '@@@The label given to a particular type of employment . ' Look , I was n't hired as your waitress ! '
Possessor	The Possessor controls the army and ultimately directs its goals and methods.	The Possessor controls the army and ultimately directs its goals and methods .
Possibilities	A Cognizer makes a choice from among a set of Possibilities. Possibilities are commonly expressed via an oblique phrase which indicates the alternative or alternatives, or by a subordinate clause (choosing to do it or choosing not to do it), typically headed by "whether or "if". 'They chose their new guitarist out of more than 300 auditioners.'	A Cognizer makes a choice from among a set of Possibilities . Possibilities are commonly expressed via an oblique phrase which indicates the alternative or alternatives , or by a subordinate clause ( choosing to do it or choosing not to do it ) , typically headed by " whether or " if " . ' They chose their new guitarist out of more than 300 auditioners . '
Post_state	The state of the Entity following the improvement. 'The prognosis has improved from a few months of life to a median age of survival of over 20 years .' @@@The state of the Project following an advance. 	The state of the Entity following the improvement . ' The prognosis has improved from a few months of life to a median age of survival of over 20 years . '@@@The state of the Project following an advance .
Potential_observer	The Potential_observer denotes a person who might perceive the Hidden_object if it was not hidden. 'The wife claims she hid the gun from him but retrieved it after he became abusive.' Phrases such as "from view" and "from sight" are assumed to indicate that the Hidden_object is not visible to any Potential_observer. ''He hid the motorbike from view under a few nearby bushes. 	The Potential_observer denotes a person who might perceive the Hidden_object if it was not hidden . ' The wife claims she hid the gun from him but retrieved it after he became abusive . ' Phrases such as " from view " and " from sight " are assumed to indicate that the Hidden_object is not visible to any Potential_observer . '' He hid the motorbike from view under a few nearby bushes .
Precept	A guideline for correct behavior. In most cases, this concerns morally or socially desirable actions. 'My brother taught me not to be mean to guys when I'm not interested in them.'	A guideline for correct behavior . In most cases , this concerns morally or socially desirable actions . ' My brother taught me not to be mean to guys when I 'm not interested in them . '
Principle	A regulating idea (which may be instantiated as a document) that the Responsible_party is subject to. 'And no law obligated him to talk to the police, let alone the media'	A regulating idea ( which may be instantiated as a document ) that the Responsible_party is subject to . ' And no law obligated him to talk to the police , let alone the media '
Prior_state	The former state of the Entity. 'The prognosis has improved from a few months of life to a median age of survival of over 20 years .' @@@The former state of the Project. 	The former state of the Entity . ' The prognosis has improved from a few months of life to a median age of survival of over 20 years . '@@@The former state of the Project .
Prize	A socially and/or monetarily significant entity which is given to a Competitor according to Score or Rank.	A socially and/or monetarily significant entity which is given to a Competitor according to Score or Rank .
Problem	The Problem is the predicament or mystery that is resolved. 'Likewise, once the students worked through the problem and obtained their results, their next assignment would be to publish these to the web.'	The Problem is the predicament or mystery that is resolved . ' Likewise , once the students worked through the problem and obtained their results , their next assignment would be to publish these to the web . '
Process	A Process which is ended by the Agent or Cause. @@@Name of the event which occurs.'Let the carnage end.'@@@The Process which is halting.@@@The process which begins again after a suspension.	A Process which is ended by the Agent or Cause .@@@Name of the event which occurs . 'Let the carnage end . '@@@The Process which is halting .@@@The process which begins again after a suspension .
Producer	The person or company that produces the Product. 'General Electric manufactures electronic appliances.'	The person or company that produces the Product . ' General Electric manufactures electronic appliances . '
Product	The Product is produced by the Producer. 'The company manufactured T-shirts.' 	The Product is produced by the Producer . ' The company manufactured T - shirts . '
Project	The object or idea that undergoes change due to the efforts of the Agent. 	The object or idea that undergoes change due to the efforts of the Agent .
Projectile	The entity whose rapid, dangerous motion is caused by the Agent and/or Firearm.	The entity whose rapid , dangerous motion is caused by the Agent and/or Firearm .
Protagonist	Protagonist@@@The FE Protagonist is the being or entity that dies. With verbs in this frame, the Protagonist is the External Argument. 'The goldfish died.'@@@The Protagonist is the one for whom the future State_of_affairs is destined.	Protagonist@@@The FE Protagonist is the being or entity that dies . With verbs in this frame , the Protagonist is the External Argument . ' The goldfish died . '@@@The Protagonist is the one for whom the future State_of_affairs is destined .
Publisher	The entity that acts on behalf of the Author to release the Work to the public.	The entity that acts on behalf of the Author to release the Work to the public .
Punishment	The Avenger carries out a Punishment in order to exact revenge on the Offender. 'The team took revenge with a resounding victory.'	The Avenger carries out a Punishment in order to exact revenge on the Offender . ' The team took revenge with a resounding victory . '
